Sensor,Traffic Flow,Red Light Flow,Battery Power Level%,Light Status,Bulb Status,Accident Status,Gunshot 
NS2,4,0,40,G,N/A,0,0,
NS2,10,0,33,G,N/A,0,0,
NS2,7,0,47,G,N/A,0,0,
NS2,14,0,69,G,N/A,0,0,
NS2,17,0,65,G,N/A,0,0,
NS2,11,0,49,A,N/A,0,0,
NS2,6,0,57,A,N/A,0,0,
NS2,24,0,75,A,N/A,0,0,
NS2,5,0,74,A,N/A,0,0,
NS2,20,0,80,A,N/A,0,0,
NS2,0,1,59,R,N/A,0,0,
NS2,0,3,72,R,N/A,0,0,
NS2,0,3,74,R,N/A,0,0,
NS2,0,3,66,R,N/A,0,0,
NS2,0,0,82,R,N/A,0,0,
NS2,0,0,61,R,N/A,0,1,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,79,R,N/A,0,0,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,78,R,N/A,0,0,
NS2,0,0,80,R,N/A,0,0,
NS2,0,0,65,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,0,
NS2,0,0,79,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,27,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,47,R,N/A,0,0,
NS2,0,0,38,R,N/A,0,0,
NS2,0,0,31,R,N/A,0,0,
NS2,0,0,27,R,N/A,0,0,
NS2,0,0,47,R,N/A,0,0,
NS2,0,0,46,R,N/A,0,0,
NS2,0,0,33,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,1,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,63,R,N/A,0,1,
NS2,22,0,63,G,N/A,0,0,
NS2,22,0,41,G,N/A,0,1,
NS2,6,0,41,G,N/A,0,0,
NS2,17,0,41,G,N/A,0,0,
NS2,6,0,51,G,N/A,0,0,
NS2,1,0,45,G,N/A,0,1,
NS2,15,0,69,G,N/A,0,0,
NS2,3,0,59,G,N/A,0,0,
NS2,21,0,36,G,N/A,0,0,
NS2,17,0,33,G,N/A,0,0,
NS2,3,0,29,G,N/A,0,0,
NS2,4,0,28,G,N/A,0,0,
NS2,4,0,44,G,N/A,0,0,
NS2,8,0,56,G,N/A,0,0,
NS2,21,0,75,G,N/A,0,0,
NS2,24,0,84,G,N/A,0,0,
NS2,1,0,78,G,N/A,0,0,
NS2,23,0,54,G,N/A,0,0,
NS2,16,0,77,G,N/A,0,0,
NS2,18,0,50,G,N/A,0,0,
NS2,17,0,58,G,N/A,0,0,
NS2,5,0,45,G,N/A,0,0,
NS2,2,0,45,G,N/A,0,0,
NS2,3,0,64,G,N/A,0,0,
NS2,20,0,77,G,N/A,0,0,
NS2,0,0,45,A,N/A,0,0,
NS2,22,0,69,A,N/A,0,0,
NS2,7,0,86,A,N/A,0,0,
NS2,10,0,79,A,N/A,0,0,
NS2,5,0,48,A,N/A,0,0,
NS2,0,3,72,R,N/A,0,0,
NS2,0,2,79,R,N/A,0,0,
NS2,0,3,86,R,N/A,0,0,
NS2,0,0,70,R,N/A,0,0,
NS2,0,0,65,R,N/A,0,0,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,60,R,N/A,0,0,
NS2,0,0,84,R,N/A,0,0,
NS2,0,0,77,R,N/A,0,0,
NS2,0,0,88,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,60,R,N/A,0,0,
NS2,0,0,62,R,N/A,0,0,
NS2,0,0,37,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,0,
NS2,0,0,36,R,N/A,0,0,
NS2,0,0,61,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,61,R,N/A,0,0,
NS2,0,0,62,R,N/A,0,1,
NS2,0,0,40,R,N/A,0,1,
NS2,0,0,41,R,N/A,0,0,
NS2,0,0,25,R,N/A,0,0,
NS2,0,2,53,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,30,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,76,R,N/A,0,0,
NS2,22,0,92,G,N/A,0,0,
NS2,22,0,61,G,N/A,0,0,
NS2,5,0,76,G,N/A,0,0,
NS2,23,0,64,G,N/A,0,0,
NS2,13,0,51,G,N/A,0,0,
NS2,15,0,73,G,N/A,0,0,
NS2,12,0,90,G,N/A,0,1,
NS2,22,0,79,G,N/A,0,1,
NS2,2,0,52,G,N/A,0,1,
NS2,3,0,55,G,N/A,0,0,
NS2,21,0,71,G,N/A,0,0,
NS2,22,0,41,G,N/A,0,0,
NS2,17,0,55,G,N/A,0,0,
NS2,10,0,63,G,N/A,0,0,
NS2,2,0,61,G,N/A,0,0,
NS2,21,0,54,G,N/A,0,0,
NS2,19,0,58,G,N/A,0,0,
NS2,24,0,57,G,N/A,0,1,
NS2,11,0,49,G,N/A,0,0,
NS2,14,0,38,G,N/A,0,0,
NS2,9,0,38,G,N/A,0,1,
NS2,15,0,33,G,N/A,0,0,
NS2,6,0,37,G,N/A,0,0,
NS2,3,0,26,G,N/A,0,0,
NS2,11,0,22,G,N/A,0,0,
NS2,20,0,51,A,N/A,0,0,
NS2,17,0,32,A,N/A,0,0,
NS2,22,0,64,A,N/A,0,0,
NS2,15,0,67,A,N/A,0,0,
NS2,4,0,85,A,N/A,0,0,
NS2,0,2,48,R,N/A,0,0,
NS2,0,3,62,R,N/A,0,0,
NS2,0,0,69,R,N/A,0,0,
NS2,0,0,44,R,N/A,0,0,
NS2,0,0,61,R,N/A,0,0,
NS2,0,0,78,R,N/A,0,0,
NS2,0,0,46,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,1,
NS2,0,0,34,R,N/A,0,0,
NS2,0,0,70,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,44,R,N/A,0,0,
NS2,0,0,65,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,1,
NS2,0,0,31,R,N/A,0,0,
NS2,0,0,34,R,N/A,0,0,
NS2,0,0,29,R,N/A,0,0,
NS2,0,0,57,R,N/A,0,0,
NS2,0,0,34,R,N/A,0,1,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,80,R,N/A,0,0,
NS2,0,0,84,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,62,G,N/A,0,0,
NS2,18,0,69,G,N/A,0,0,
NS2,23,0,72,G,N/A,0,0,
NS2,7,0,68,G,N/A,0,0,
NS2,17,0,45,G,N/A,0,0,
NS2,8,0,66,G,N/A,0,0,
NS2,5,0,63,G,N/A,0,0,
NS2,24,0,59,G,N/A,0,0,
NS2,24,0,72,G,N/A,0,0,
NS2,12,0,74,G,N/A,0,0,
NS2,6,0,51,G,N/A,0,0,
NS2,6,0,60,G,N/A,0,0,
NS2,8,0,43,G,N/A,0,0,
NS2,13,0,35,G,N/A,0,0,
NS2,6,0,54,G,N/A,0,0,
NS2,22,0,69,G,N/A,0,0,
NS2,17,0,50,G,N/A,0,1,
NS2,11,0,39,G,N/A,0,0,
NS2,9,0,59,G,N/A,0,0,
NS2,20,0,77,G,N/A,0,0,
NS2,0,0,84,G,N/A,0,1,
NS2,23,0,94,G,N/A,0,0,
NS2,21,0,90,G,N/A,0,0,
NS2,20,0,60,G,N/A,0,0,
NS2,18,0,74,G,N/A,0,0,
NS2,13,0,49,A,N/A,0,0,
NS2,18,0,50,A,N/A,0,0,
NS2,8,0,55,A,N/A,0,1,
NS2,24,0,64,A,N/A,0,1,
NS2,7,0,79,A,N/A,0,0,
NS2,0,1,74,R,N/A,0,0,
NS2,0,2,48,R,N/A,0,0,
NS2,0,0,69,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,38,R,N/A,0,0,
NS2,0,0,30,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,0,0,77,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,73,R,N/A,0,0,
NS2,0,0,76,R,N/A,0,0,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,1,31,R,N/A,0,0,
NS2,0,0,57,R,N/A,0,0,
NS2,0,0,78,R,N/A,0,0,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,91,R,N/A,0,0,
NS2,0,0,96,R,N/A,0,0,
NS2,0,0,101,R,N/A,0,0,
NS2,0,0,104,R,N/A,0,0,
NS2,0,0,99,R,N/A,0,0,
NS2,0,0,90,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,9,0,82,G,N/A,0,0,
NS2,13,0,95,G,N/A,0,0,
NS2,14,0,86,G,N/A,0,0,
NS2,11,0,53,G,N/A,0,1,
NS2,5,0,41,G,N/A,0,0,
NS2,19,0,47,G,N/A,0,0,
NS2,23,0,46,G,N/A,0,1,
NS2,0,0,72,G,N/A,0,0,
NS2,11,0,81,G,N/A,0,0,
NS2,15,0,54,G,N/A,0,0,
NS2,18,0,34,G,N/A,0,0,
NS2,3,0,40,G,N/A,0,1,
NS2,3,0,46,G,N/A,0,0,
NS2,11,0,30,G,N/A,0,1,
NS2,8,0,25,G,N/A,0,0,
NS2,12,0,66,G,N/A,0,0,
NS2,3,0,66,G,N/A,0,0,
NS2,7,0,45,G,N/A,0,0,
NS2,20,0,27,G,N/A,0,0,
NS2,12,0,61,G,N/A,0,0,
NS2,4,0,80,G,N/A,0,0,
NS2,1,0,53,G,N/A,0,0,
NS2,13,0,68,G,N/A,0,0,
NS2,24,0,39,G,N/A,0,0,
NS2,20,0,58,G,N/A,0,0,
NS2,7,0,68,A,N/A,0,0,
NS2,2,0,88,A,N/A,0,0,
NS2,24,0,93,A,N/A,0,0,
NS2,4,0,98,A,N/A,0,0,
NS2,24,0,82,A,N/A,0,0,
NS2,0,2,56,R,N/A,0,0,
NS2,0,2,81,R,N/A,0,1,
NS2,0,0,56,R,N/A,0,0,
NS2,0,0,72,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,73,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,63,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,46,R,N/A,0,0,
NS2,0,0,55,R,N/A,0,0,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,35,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,56,R,N/A,0,0,
NS2,0,0,38,R,N/A,0,0,
NS2,0,0,27,R,N/A,0,1,
NS2,0,0,56,R,N/A,0,0,
NS2,0,0,82,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,32,R,N/A,0,0,
NS2,0,0,32,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,4,0,39,G,N/A,0,0,
NS2,2,0,68,G,N/A,0,1,
NS2,24,0,84,G,N/A,0,0,
NS2,16,0,79,G,N/A,0,1,
NS2,9,0,45,G,N/A,0,0,
NS2,0,0,76,G,N/A,0,0,
NS2,9,0,59,G,N/A,0,0,
NS2,24,0,69,G,N/A,0,1,
NS2,15,0,50,G,N/A,0,0,
NS2,21,0,50,G,N/A,0,1,
NS2,21,0,35,G,N/A,0,0,
NS2,1,0,37,G,N/A,0,0,
NS2,22,0,57,G,N/A,0,0,
NS2,19,0,55,G,N/A,0,0,
NS2,22,0,52,G,N/A,0,0,
NS2,21,0,66,G,N/A,0,0,
NS2,18,0,83,G,N/A,0,0,
NS2,19,0,61,G,N/A,0,0,
NS2,18,0,46,G,N/A,0,0,
NS2,22,0,35,G,N/A,0,0,
NS2,17,0,48,G,N/A,0,0,
NS2,0,0,49,G,N/A,0,0,
NS2,21,0,77,G,N/A,0,0,
NS2,12,0,65,G,N/A,0,0,
NS2,24,0,53,G,N/A,0,1,
NS2,19,0,41,A,N/A,0,1,
NS2,18,0,63,A,N/A,0,1,
NS2,3,0,77,A,N/A,0,0,
NS2,9,0,80,A,N/A,0,1,
NS2,7,0,58,A,N/A,0,0,
NS2,0,2,46,R,N/A,0,0,
NS2,0,3,66,R,N/A,0,0,
NS2,0,0,72,R,N/A,0,0,
NS2,0,0,84,R,N/A,0,0,
NS2,0,0,70,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,41,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,56,R,N/A,0,0,
NS2,0,0,57,R,N/A,0,0,
NS2,0,0,54,R,N/A,0,0,
NS2,0,0,81,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,1,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,35,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,66,R,N/A,0,0,
NS2,0,0,83,R,N/A,0,0,
NS2,0,0,76,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,0,
NS2,23,0,43,G,N/A,0,0,
NS2,4,0,33,G,N/A,0,0,
NS2,10,0,39,G,N/A,0,0,
NS2,6,0,53,G,N/A,0,0,
NS2,17,0,74,G,N/A,0,0,
NS2,23,0,42,G,N/A,0,1,
NS2,12,0,57,G,N/A,0,1,
NS2,22,0,41,G,N/A,0,0,
NS2,5,0,50,G,N/A,0,0,
NS2,14,0,49,G,N/A,0,0,
NS2,10,0,55,G,N/A,0,0,
NS2,14,0,54,G,N/A,0,0,
NS2,21,0,76,G,N/A,0,0,
NS2,19,0,45,G,N/A,0,0,
NS2,21,0,66,G,N/A,0,0,
NS2,24,0,78,G,N/A,0,0,
NS2,3,0,85,G,N/A,0,0,
NS2,24,0,75,G,N/A,0,0,
NS2,22,0,49,G,N/A,0,0,
NS2,2,0,45,G,N/A,0,0,
NS2,4,0,74,G,N/A,0,0,
NS2,20,0,48,G,N/A,0,0,
NS2,6,0,55,G,N/A,0,0,
NS2,23,0,41,G,N/A,0,0,
NS2,2,0,66,G,N/A,0,0,
NS2,1,0,62,A,N/A,0,0,
NS2,13,0,53,A,N/A,0,0,
NS2,1,0,37,A,N/A,0,0,
NS2,10,0,48,A,N/A,0,0,
NS2,1,0,78,A,N/A,0,1,
NS2,0,2,58,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,47,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,1,
NS2,0,0,77,R,N/A,0,0,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,47,R,N/A,0,0,
NS2,0,0,38,R,N/A,0,0,
NS2,0,0,31,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,27,R,N/A,0,0,
NS2,0,0,57,R,N/A,0,0,
NS2,0,0,77,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,37,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,1,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,44,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,1,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,4,0,66,G,N/A,0,0,
NS2,24,0,78,G,N/A,0,0,
NS2,12,0,61,G,N/A,0,0,
NS2,4,0,40,G,N/A,0,0,
NS2,7,0,68,G,N/A,0,0,
NS2,14,0,43,G,N/A,0,0,
NS2,17,0,67,G,N/A,0,0,
NS2,5,0,45,G,N/A,0,1,
NS2,24,0,66,G,N/A,0,0,
NS2,19,0,45,G,N/A,0,0,
NS2,3,0,27,G,N/A,0,0,
NS2,19,0,59,G,N/A,0,0,
NS2,6,0,40,G,N/A,0,0,
NS2,22,0,74,G,N/A,0,0,
NS2,11,0,87,G,N/A,0,0,
NS2,9,0,88,G,N/A,0,0,
NS2,1,0,52,G,N/A,0,0,
NS2,24,0,59,G,N/A,0,0,
NS2,0,0,54,G,N/A,0,0,
NS2,22,0,38,G,N/A,0,0,
NS2,23,0,68,G,N/A,0,1,
NS2,9,0,44,G,N/A,0,0,
NS2,6,0,61,G,N/A,0,0,
NS2,7,0,80,G,N/A,0,0,
NS2,21,0,45,G,N/A,0,0,
NS2,3,0,32,A,N/A,0,0,
NS2,7,0,33,A,N/A,0,0,
NS2,10,0,46,A,N/A,0,0,
NS2,14,0,35,A,N/A,0,0,
NS2,9,0,29,A,N/A,0,0,
NS2,0,1,26,R,N/A,0,0,
NS2,0,2,23,R,N/A,0,0,
NS2,0,0,55,R,N/A,0,1,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,68,R,N/A,0,0,
NS2,0,0,75,R,N/A,0,0,
NS2,0,0,78,R,N/A,0,0,
NS2,0,0,79,R,N/A,0,0,
NS2,0,0,62,R,N/A,0,0,
NS2,0,0,79,R,N/A,0,1,
NS2,0,0,47,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,0,0,76,R,N/A,0,0,
NS2,0,0,55,R,N/A,0,0,
NS2,0,0,81,R,N/A,0,1,
NS2,0,0,84,R,N/A,0,0,
NS2,0,0,69,R,N/A,0,0,
NS2,0,0,80,R,N/A,0,0,
NS2,0,0,62,R,N/A,0,1,
NS2,0,0,82,R,N/A,0,0,
NS2,0,0,56,R,N/A,0,1,
NS2,0,0,54,R,N/A,0,0,
NS2,0,0,44,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,0,
NS2,0,0,44,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,78,R,N/A,0,1,
NS2,0,0,83,R,N/A,0,0,
NS2,0,0,88,R,N/A,0,0,
NS2,8,0,96,G,N/A,0,0,
NS2,7,0,90,G,N/A,0,0,
NS2,6,0,92,G,N/A,0,0,
NS2,18,0,93,G,N/A,0,0,
NS2,21,0,65,G,N/A,0,0,
NS2,5,0,52,G,N/A,0,0,
NS2,15,0,36,G,N/A,0,0,
NS2,13,0,38,G,N/A,0,0,
NS2,24,0,58,G,N/A,0,0,
NS2,24,0,49,G,N/A,0,0,
NS2,4,0,34,G,N/A,0,0,
NS2,19,0,61,G,N/A,0,0,
NS2,21,0,69,G,N/A,0,0,
NS2,21,0,61,G,N/A,0,0,
NS2,13,0,61,G,N/A,0,0,
NS2,1,0,46,G,N/A,0,0,
NS2,0,0,30,G,N/A,0,0,
NS2,0,0,65,G,N/A,0,0,
NS2,9,0,45,G,N/A,0,0,
NS2,10,0,71,G,N/A,0,0,
NS2,6,0,89,G,N/A,0,0,
NS2,18,0,86,G,N/A,0,0,
NS2,5,0,53,G,N/A,0,1,
NS2,15,0,48,G,N/A,0,0,
NS2,22,0,56,G,N/A,0,0,
NS2,14,0,52,A,N/A,0,1,
NS2,16,0,44,A,N/A,0,0,
NS2,12,0,67,A,N/A,0,0,
NS2,6,0,70,A,N/A,0,0,
NS2,11,0,64,A,N/A,0,0,
NS2,0,3,46,R,N/A,0,0,
NS2,0,2,64,R,N/A,0,0,
NS2,0,0,69,R,N/A,0,0,
NS2,0,2,56,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,28,R,N/A,0,0,
NS2,0,0,60,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,24,R,N/A,0,0,
NS2,0,0,58,R,N/A,0,1,
NS2,0,0,82,R,N/A,0,0,
NS2,0,0,68,R,N/A,0,1,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,31,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,83,R,N/A,0,0,
NS2,0,0,46,R,N/A,0,0,
NS2,0,0,33,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,50,R,N/A,0,0,
NS2,0,0,73,R,N/A,0,0,
NS2,0,0,51,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,23,0,71,G,N/A,0,0,
NS2,0,0,49,G,N/A,0,0,
NS2,8,0,36,G,N/A,0,0,
NS2,7,0,39,G,N/A,0,0,
NS2,22,0,55,G,N/A,0,0,
NS2,14,0,43,G,N/A,0,0,
NS2,4,0,64,G,N/A,0,0,
NS2,14,0,51,G,N/A,0,0,
NS2,23,0,73,G,N/A,0,0,
NS2,11,0,65,G,N/A,0,0,
NS2,15,0,55,G,N/A,0,0,
NS2,8,0,42,G,N/A,0,0,
NS2,10,0,66,G,N/A,0,0,
NS2,18,0,47,G,N/A,0,0,
NS2,0,0,54,G,N/A,0,0,
NS2,24,0,81,G,N/A,0,0,
NS2,14,0,52,G,N/A,0,0,
NS2,1,0,45,G,N/A,0,0,
NS2,14,0,68,G,N/A,0,0,
NS2,11,0,51,G,N/A,0,0,
NS2,11,0,60,G,N/A,0,0,
NS2,6,0,72,G,N/A,0,0,
NS2,21,0,83,G,N/A,0,0,
NS2,10,0,81,G,N/A,0,0,
NS2,21,0,84,G,N/A,0,0,
NS2,3,0,69,A,N/A,0,0,
NS2,17,0,52,A,N/A,0,0,
NS2,24,0,41,A,N/A,0,0,
NS2,11,0,56,A,N/A,0,0,
NS2,11,0,63,A,N/A,0,0,
NS2,0,2,42,R,N/A,0,1,
NS2,0,3,38,R,N/A,0,0,
NS2,0,0,65,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,62,R,N/A,0,1,
NS2,0,0,64,R,N/A,0,0,
NS2,0,0,48,R,N/A,0,0,
NS2,0,0,37,R,N/A,0,0,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,74,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,0,
NS2,0,0,39,R,N/A,0,0,
NS2,0,0,54,R,N/A,0,0,
NS2,0,0,55,R,N/A,0,1,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,67,R,N/A,0,1,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,41,R,N/A,0,0,
NS2,0,0,71,R,N/A,0,0,
NS2,0,0,85,R,N/A,0,0,
NS2,0,0,64,R,N/A,0,0,
NS2,0,0,61,R,N/A,0,1,
NS2,0,0,57,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,70,R,N/A,0,0,
NS2,0,0,54,R,N/A,0,0,
NS2,0,0,77,R,N/A,0,0,
NS2,13,0,73,G,N/A,0,0,
NS2,9,0,78,G,N/A,0,0,
NS2,16,0,78,G,N/A,0,1,
NS2,6,0,93,G,N/A,0,1,
NS2,19,0,67,G,N/A,0,0,
NS2,9,0,55,G,N/A,0,0,
NS2,22,0,71,G,N/A,0,1,
NS2,1,0,65,G,N/A,0,0,
NS2,8,0,66,G,N/A,0,0,
NS2,8,0,84,G,N/A,0,0,
NS2,14,0,83,G,N/A,0,0,
NS2,17,0,90,G,N/A,0,0,
NS2,14,0,96,G,N/A,0,0,
NS2,5,0,94,G,N/A,0,0,
NS2,24,0,96,G,N/A,0,0,
NS2,24,0,71,G,N/A,0,0,
NS2,20,0,73,G,N/A,0,0,
NS2,18,0,83,G,N/A,0,0,
NS2,13,0,59,G,N/A,0,0,
NS2,23,0,47,G,N/A,0,1,
NS2,3,0,46,G,N/A,0,0,
NS2,16,0,61,G,N/A,0,0,
NS2,22,0,81,G,N/A,0,0,
NS2,5,0,71,G,N/A,0,0,
NS2,8,0,68,G,N/A,0,0,
NS2,16,0,79,A,N/A,0,0,
NS2,4,0,86,A,N/A,0,1,
NS2,10,0,89,A,N/A,0,0,
NS2,14,0,58,A,N/A,0,0,
NS2,23,0,44,A,N/A,0,0,
NS2,0,3,39,R,N/A,0,0,
NS2,0,0,63,R,N/A,0,0,
NS2,0,2,72,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,37,R,N/A,0,1,
NS2,0,0,33,R,N/A,0,1,
NS2,0,0,23,R,N/A,0,1,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,0,
NS2,0,0,38,R,N/A,0,0,
NS2,0,0,24,R,N/A,0,0,
NS2,0,0,42,R,N/A,0,0,
NS2,0,0,45,R,N/A,0,0,
NS2,0,0,33,R,N/A,0,0,
NS2,0,0,40,R,N/A,0,0,
NS2,0,0,65,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,81,R,N/A,0,0,
NS2,0,0,88,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,43,R,N/A,0,0,
NS2,0,0,53,R,N/A,0,0,
NS2,0,0,77,R,N/A,0,0,
NS2,0,0,52,R,N/A,0,0,
NS2,0,0,49,R,N/A,0,0,
NS2,0,0,41,R,N/A,0,0,
NS2,0,0,28,R,N/A,0,0,
NS2,0,0,30,R,N/A,0,0,
NS2,0,0,59,R,N/A,0,0,
NS2,0,0,81,R,N/A,0,0,
NS2,5,0,52,G,N/A,0,0,
NS2,6,0,31,G,N/A,0,0,
NS2,15,0,33,G,N/A,0,0,
NS2,5,0,65,G,N/A,0,0,
NS2,11,0,86,G,N/A,0,0,
NS2,5,0,74,G,N/A,0,0,
NS2,4,0,55,G,N/A,0,0,
NS2,15,0,65,G,N/A,0,0,
NS2,20,0,45,G,N/A,0,0,
NS2,16,0,41,G,N/A,0,0,
NS2,12,0,36,G,N/A,0,0,
NS2,0,0,50,G,N/A,0,1,
NS2,23,0,68,G,N/A,0,0,
NS2,20,0,47,G,N/A,0,0,
NS2,10,0,31,G,N/A,0,0,
NS2,18,0,67,G,N/A,0,0,
NS2,8,0,73,G,N/A,0,1,
NS2,15,0,57,G,N/A,0,0,
NS2,24,0,46,G,N/A,0,0,
NS2,19,0,44,G,N/A,0,0,
NS2,10,0,72,G,N/A,0,0,
NS2,2,0,90,G,N/A,0,0,
NS2,1,0,65,G,N/A,0,0,
NS2,8,0,69,G,N/A,0,0,
